iterStep,process,time
613,order serialization,0.02984309196472168
614,health serialization,0.010349512100219727
615,order serialization,0.013616800308227539
616,health serialization,0.012964010238647461
617,order serialization,0.022603511810302734
618,health serialization,0.007945060729980469
619,order serialization,0.004792451858520508
620,health serialization,0.0009953975677490234
621,order serialization,0.03948330879211426
622,health serialization,0.014642000198364258
623,order serialization,0.05462813377380371
624,health serialization,0.0014166831970214844
625,order serialization,0.04024004936218262
626,health serialization,0.00286865234375
627,order serialization,0.02598428726196289
628,health serialization,0.0016133785247802734
629,order serialization,0.017370939254760742
630,health serialization,0.0023200511932373047
631,order serialization,0.023966073989868164
632,health serialization,0.008411169052124023
633,order serialization,0.03638720512390137
634,health serialization,0.027890920639038086
635,order serialization,0.04653286933898926
636,health serialization,0.011011362075805664
637,order serialization,0.018582820892333984
638,health serialization,0.0029304027557373047
639,order serialization,0.014734983444213867
640,health serialization,0.0027413368225097656
641,order serialization,0.022296667098999023
642,health serialization,0.023750782012939453
643,order serialization,0.0178985595703125
644,health serialization,0.0009558200836181641
645,order serialization,0.005506038665771484
646,health serialization,0.00970911979675293
647,order serialization,0.008382081985473633
648,health serialization,0.0007538795471191406
649,order serialization,0.022505998611450195
650,health serialization,0.009145975112915039
651,order serialization,0.02825927734375
652,health serialization,0.006345987319946289
653,order serialization,0.042810678482055664
654,health serialization,0.013093948364257812
655,order serialization,0.0036802291870117188
656,health serialization,0.006815433502197266
657,order serialization,0.013635873794555664
658,health serialization,0.001004934310913086
659,order serialization,0.02072882652282715
660,health serialization,0.0007908344268798828
661,order serialization,0.003007650375366211
662,health serialization,0.008880376815795898
663,order serialization,0.02617359161376953
664,health serialization,0.015228033065795898
665,order serialization,0.016697406768798828
666,health serialization,0.005116939544677734
667,order serialization,0.012720584869384766
668,health serialization,0.009883403778076172
669,order serialization,0.04523468017578125
670,health serialization,0.008779764175415039
671,order serialization,0.034119606018066406
672,health serialization,0.0009112358093261719
673,order serialization,0.0059642791748046875
674,health serialization,0.0031282901763916016
675,order serialization,0.01389932632446289
676,health serialization,0.0009107589721679688
677,order serialization,0.008975028991699219
678,health serialization,0.016466140747070312
679,order serialization,0.00632476806640625
680,health serialization,0.0028574466705322266
681,order serialization,0.001600027084350586
682,health serialization,0.0061931610107421875
683,order serialization,0.041551828384399414
684,health serialization,0.005571842193603516
685,order serialization,0.054268836975097656
686,health serialization,0.02023625373840332
687,order serialization,0.008554220199584961
